order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,payment_method
ORD00873,2025-12-14,Laptop,Electronics,West,3,65000,0.0698718433925474,181374.99,Cash
ORD00874,2025-08-26,Laptop,Electronics,South,3,65000,0.21386884085447042,153295.58,Card
ORD00875,2025-06-30,Headphones,Accessories,South,5,3500,0.09747236721815225,15794.23,Net Banking
ORD00876,2025-04-09,Tablet,Electronics,South,3,22000,0.13268082276505852,57243.07,Net Banking
ORD00877,2025-07-10,Tablet,Electronics,South,4,22000,0.2441317666037864,66516.4,Cash
ORD00878,2025-05-16,Headphones,Accessories,North,4,3500,0.04662082368896597,13347.31,Card
ORD00879,2025-08-12,Tablet,Electronics,East,2,22000,0.07535015918004642,40684.59,UPI
ORD00880,2025-01-17,Headphones,Accessories,East,1,3500,0.0077674000174599855,3472.81,Net Banking
ORD00881,2025-03-11,Laptop,Electronics,South,6,65000,0.09795942747751318,351795.82,Net Banking
ORD00882,2025-10-15,Monitor,Electronics,South,1,15000,0.050045857646214886,14249.31,Card
ORD00883,2025-05-19,Tablet,Electronics,West,3,22000,0.17000873385197285,54779.42,Cash
ORD00884,2025-06-08,Laptop,Electronics,North,5,65000,0.04533036469146309,310267.63,Net Banking
ORD00885,2025-07-18,Monitor,Electronics,,1,15000,0.16870318810146742,12469.45,Cash
ORD00886,2025-06-09,Headphones,Accessories,North,5,3500,0.06586885704732942,16347.3,UPI
ORD00887,2025-10-04,Laptop,Electronics,West,6,65000,0.08880445853029995,355366.26,Cash
ORD00888,2025-03-31,Laptop,Electronics,South,5,65000,0.08721516301159937,296655.07,Net Banking
ORD00889,2025-10-04,Laptop,Electronics,North,3,65000,0.17918793754090234,160058.35,Net Banking
ORD00890,2025-03-18,Phone,Electronics,West,1,30000,0.11662731578458577,26501.18,
ORD00891,2025-05-16,Laptop,Electronics,North,7,65000,0.09032472471317077,413902.25,Cash
ORD00892,2025-08-03,Headphones,Accessories,South,3,3500,,8261.87,Card
ORD00893,2025-11-20,Tablet,Electronics,North,6,22000,0.14298765641030067,113125.63,Cash
ORD00894,2025-03-26,Monitor,Electronics,East,2,15000,0.05345770531949945,28396.27,UPI
ORD00895,2025-08-03,Headphones,Accessories,East,2,3500,0.22502281953592065,5424.84,Card
ORD00896,2025-01-24,Headphones,Accessories,West,6,3500,0.08566257400841015,19201.09,Card
ORD00897,2025-01-28,Tablet,Electronics,South,7,22000,0.009744844384330098,152499.29,Card
ORD00898,2025-10-08,Laptop,Electronics,South,7,65000,0.12365005599361323,398739.22,Card
ORD00899,2025-09-20,Laptop,Electronics,West,6,65000,0.03098451361021945,377916.04,UPI
ORD00900,2025-05-18,Headphones,Accessories,West,2,3500,0.05961661092893564,6582.68,Cash
ORD00901,2025-08-16,Laptop,Electronics,North,7,65000,0.18677771817185276,370016.14,Card
ORD00902,2025-05-19,Laptop,Electronics,East,5,65000,0.032687953344079645,314376.42,Net Banking
ORD00903,2025-04-12,Phone,Electronics,West,2,30000,0.20173605608850892,47895.84,UPI
ORD00904,2025-06-07,Monitor,Electronics,East,1,15000,0.23422682203273842,11486.6,Cash
ORD00905,2025-04-24,Tablet,Electronics,East,7,22000,0.15163302510198617,130648.51,UPI
ORD00906,2025-10-25,Headphones,Accessories,North,2,3500,0.17758979800570732,5756.87,Cash
ORD00907,2025-05-31,Tablet,Electronics,North,6,22000,0.17839665247685435,108451.64,Card
ORD00908,2025-04-28,Laptop,Electronics,North,1,65000,0.24820198931761123,48866.87,Card
ORD00909,2025-07-15,Phone,Electronics,North,2,30000,0.08538456555040572,54876.93,Cash
ORD00910,2025-10-04,Laptop,Electronics,West,2,65000,0.04071413781067562,124707.16,Net Banking
ORD00911,2025-04-10,Headphones,Accessories,East,2,3500,0.12979180872858037,6091.46,Card
ORD00912,2025-12-09,Laptop,Electronics,West,5,65000,0.13331245245792706,281673.45,
ORD00913,2025-06-19,Phone,Electronics,South,7,30000,0.04447812207403612,200659.59,UPI
ORD00914,2025-08-30,Monitor,Electronics,West,7,15000,0.15327735474853488,88905.88,Card
ORD00915,2025-12-16,Tablet,Electronics,North,6,22000,0.0035311833692059924,131533.88,Card
ORD00916,2025-06-07,Tablet,Electronics,West,2,22000,0.2319171006135554,33795.65,Net Banking
ORD00917,2025-03-14,Tablet,Electronics,North,7,22000,0.06614356945531541,143813.89,UPI
ORD00918,2025-09-30,Headphones,Accessories,North,4,3500,0.009890052097547952,13861.54,Card
ORD00919,2025-01-03,Phone,Electronics,North,4,30000,0.02706236036871426,116752.52,Card
ORD00920,2025-06-17,Headphones,Accessories,West,5,3500,0.06006223706991043,16448.91,Net Banking
ORD00921,2025-12-24,Monitor,Electronics,South,6,15000,0.0684765421515113,83837.11,Card
ORD00922,2025-06-01,Tablet,Electronics,South,7,22000,0.008202499874432168,152736.82,Net Banking
ORD00923,2025-09-07,Tablet,Electronics,South,5,22000,0.06983870304843229,102317.74,Cash
ORD00924,2025-07-11,Laptop,Electronics,West,5,65000,0.04823543412337053,309323.48,Cash
ORD00925,2025-03-20,Phone,Electronics,South,6,30000,0.09465523185862965,162962.06,Net Banking
ORD00926,2025-04-26,Monitor,Electronics,North,2,15000,0.0962919343389923,27111.24,UPI
ORD00927,2025-07-11,Tablet,Electronics,South,3,22000,0.08475193515071977,60406.37,Card
ORD00928,2025-02-08,Phone,Electronics,South,5,30000,0.081980970882676,137702.85,Cash
ORD00929,2025-06-01,Tablet,Electronics,East,1,22000,0.022432819435312806,21506.48,UPI
ORD00930,2025-06-01,Tablet,Electronics,West,3,22000,0.006301236781540542,65584.12,UPI
ORD00931,2025-11-01,Tablet,Electronics,North,6,22000,0.05052857503911665,125330.23,UPI
ORD00932,2025-02-15,Headphones,Accessories,West,7,3500,0.18916235685415383,19865.52,Net Banking
ORD00933,2025-11-04,Phone,Electronics,North,4,30000,0.24770244138778053,90275.71,Cash
ORD00934,2025-05-30,Headphones,Accessories,East,3,3500,0.23213154376433226,8062.62,Card
ORD00935,2025-08-26,Tablet,Electronics,South,4,22000,0.12605483888444216,76907.17,Cash
ORD00936,2025-07-23,Monitor,Electronics,South,5,15000,0.13295596394448356,65028.3,Cash
ORD00937,2025-04-20,Laptop,Electronics,South,4,65000,0.07864539225896064,239552.2,Net Banking
ORD00938,2025-12-06,Laptop,Electronics,South,1,65000,0.19348485965941406,52423.48,Net Banking
ORD00939,2025-03-23,Tablet,Electronics,West,4,22000,0.19118917198316215,71175.35,Net Banking
ORD00940,2025-01-14,Tablet,Electronics,West,3,22000,0.21106808939561114,52069.51,UPI
ORD00941,2025-10-01,Headphones,Accessories,West,5,3500,0.2238761442992211,13582.17,Net Banking
ORD00942,2025-08-15,Tablet,Electronics,South,7,22000,0.10858731205632394,137277.55,Card
ORD00943,2025-11-22,Monitor,Electronics,East,7,15000,0.1917188920267994,84869.52,Card
ORD00944,2025-06-17,Tablet,Electronics,South,5,22000,0.20159968219896965,87824.03,Cash
ORD00945,2025-01-07,Laptop,Electronics,West,3,65000,0.07711490562443754,179962.59,Cash
ORD00946,2025-01-08,Laptop,Electronics,East,4,65000,0.2323105610015375,199599.25,Card
ORD00947,2025-06-08,Monitor,Electronics,South,2,15000,0.023585375659913865,29292.44,Net Banking
ORD00948,2025-04-02,Laptop,Electronics,South,7,65000,0.2485672947908207,341901.88,UPI
ORD00949,2025-12-03,Monitor,Electronics,South,6,15000,0.19252267953971736,72672.96,UPI
ORD00950,2025-02-13,Phone,Electronics,East,6,30000,0.02331772633108181,175802.81,UPI
ORD00951,2025-11-18,Laptop,Electronics,East,3,65000,0.16405741202625015,163008.8,
ORD00952,2025-03-21,Phone,Electronics,South,3,30000,0.00854485273206504,89230.96,Card
ORD00953,2025-02-13,Headphones,Accessories,West,6,3500,0.19254673736104572,16956.52,Card
ORD00954,2025-04-11,Tablet,Electronics,West,4,22000,0.19980573041476382,70417.1,Cash
ORD00955,2025-02-22,Headphones,Accessories,South,5,3500,0.15060256327286192,14864.46,Card
ORD00956,2025-05-27,Headphones,Accessories,West,4,3500,0.21421509797914262,11000.99,Cash
ORD00957,2025-05-01,Tablet,Electronics,North,4,22000,0.024470820053714926,85846.57,UPI
ORD00958,2025-07-13,Headphones,Accessories,West,5,3500,0.0689809605102033,16292.83,UPI
ORD00959,2025-07-16,Monitor,Electronics,South,6,15000,0.10354438039816763,80681.01,Net Banking
ORD00960,2025-01-01,Tablet,Electronics,East,3,22000,0.01061448820702457,65299.44,Card
ORD00961,2025-02-15,Laptop,Electronics,South,6,65000,0.11205402189279154,346298.93,UPI
ORD00962,2025-03-01,Tablet,Electronics,South,2,22000,0.06630336402814149,41082.65,Card
ORD00963,2025-03-13,Monitor,Electronics,South,3,15000,0.09818375302543825,40581.73,Card
ORD00964,2025-02-04,Phone,Electronics,East,7,30000,0.10627565799807662,187682.11,Card
ORD00965,2025-04-25,Monitor,Electronics,North,7,15000,0.21985293337192127,81915.44,Card
ORD00966,2025-07-20,Tablet,Electronics,West,7,22000,0.06758524263190976,143591.87,Cash
ORD00967,2025-04-23,Headphones,Accessories,West,3,3500,0.223435782179068,8153.92,UPI
ORD00968,2025-05-01,Phone,Electronics,East,6,30000,0.10649274120321231,160831.31,Card
ORD00969,2025-06-21,Monitor,Electronics,East,7,15000,0.0819519301734965,96395.05,Card
ORD00970,2025-07-20,Laptop,Electronics,East,7,65000,0.1256280123337865,397839.25,Cash
ORD00971,2025-05-01,Phone,Electronics,North,1,30000,0.10443582159070991,26866.93,Net Banking
ORD00972,2025-03-22,Tablet,Electronics,East,6,22000,0.06434307826378652,123506.71,Net Banking
ORD00973,2025-05-30,Tablet,Electronics,North,7,22000,0.12566983119901673,134646.85,Card
ORD00974,2025-01-09,Tablet,Electronics,East,6,22000,0.03795043326970782,126990.54,Cash
ORD00975,2025-06-29,Laptop,Electronics,South,2,65000,0.08798248575574152,118562.28,UPI
ORD00976,2025-12-10,Phone,Electronics,East,6,30000,0.14144755484352264,154539.44,Cash
ORD00977,2025-05-26,Laptop,Electronics,West,1,65000,0.10335206109746464,58282.12,UPI
ORD00978,2025-02-09,Tablet,Electronics,North,4,22000,0.20597809026269912,69873.93,UPI
ORD00979,2025-09-16,Phone,Electronics,East,5,30000,0.06418044038379156,140372.93,Cash
ORD00980,2025-02-16,Tablet,Electronics,South,4,22000,0.24244289470775252,66665.03,UPI
ORD00981,2025-03-12,Tablet,Electronics,South,5,22000,0.19618050521283784,88420.14,Card
ORD00982,2025-02-23,Headphones,Accessories,East,2,3500,0.24189825649936805,5306.71,UPI
ORD00983,2025-11-19,Tablet,Electronics,West,5,22000,0.20953413870757603,86951.24,Cash
ORD00984,2025-12-25,Headphones,Accessories,North,5,3500,0.035525981462910666,16878.3,Net Banking
ORD00985,2025-07-27,Tablet,Electronics,West,5,22000,0.13161502265875344,95522.35,Cash
ORD00986,2025-08-14,Headphones,Accessories,West,3,3500,0.04249463029894643,10053.81,Net Banking
ORD00987,2025-08-24,Headphones,Accessories,East,3,3500,0.20455683815681433,8352.15,Card
ORD00988,2025-08-11,Phone,Electronics,East,2,30000,0.14604053729582397,51237.57,UPI
ORD00989,2025-07-18,Phone,Electronics,South,4,30000,0.06586232858922644,112096.52,UPI
ORD00990,2025-12-27,Headphones,Accessories,North,5,3500,0.23239974300179284,13433.0,UPI
ORD00991,2025-09-25,Phone,Electronics,East,3,30000,0.02879651332856517,87408.31,UPI
ORD00992,2025-02-02,Tablet,Electronics,West,3,22000,0.1409656008678285,56696.27,Card
ORD00993,2025-05-24,Laptop,Electronics,North,3,65000,0.18026013866668136,159849.27,UPI
ORD00994,2025-12-22,Tablet,Electronics,East,2,22000,0.014712134333107946,43352.67,Cash
ORD00995,2025-05-28,Tablet,Electronics,East,5,22000,0.1494640083015509,93558.96,UPI
ORD00996,2025-03-16,Headphones,Accessories,West,6,3500,0.20397530386577353,16716.52,Cash
ORD00997,2025-11-13,Tablet,Electronics,South,3,22000,0.016881828604513344,64885.8,Card
ORD00998,2025-08-16,Phone,Electronics,South,7,30000,0.12806074277665677,183107.24,Cash
ORD00999,2025-07-25,Monitor,Electronics,South,4,15000,0.064639294537185,56121.64,Cash
ORD01000,2025-06-03,Tablet,Electronics,,2,22000,0.1657311128842302,36707.83,Net Banking
ORD01001,2025-02-15,Monitor,Electronics,West,3,15000,0.029669341769711227,43664.88,Card
ORD01002,2025-05-21,Headphones,Accessories,South,1,3500,0.23426285766762672,2680.08,Card
ORD01003,2025-06-09,Tablet,Electronics,West,1,22000,0.22368214542868295,17078.99,Cash
ORD01004,2025-12-06,Monitor,Electronics,East,3,15000,0.04649360496892729,42907.79,Cash
ORD01005,2025-04-23,Laptop,Electronics,South,4,65000,0.08081647109127615,238987.72,Card
ORD01006,2025-02-24,Monitor,Electronics,North,6,15000,0.14690874366326076,76778.21,Cash
ORD01007,2025-06-06,Monitor,Electronics,East,1,15000,0.1795155841585626,12307.27,Card
ORD01008,2025-12-30,Tablet,Electronics,East,6,22000,0.11066400379006455,117392.35,Card
ORD01009,2025-06-26,Headphones,Accessories,West,2,3500,0.039072830490243765,6726.49,Card
ORD01010,2025-05-19,Tablet,Electronics,East,1,22000,0.026037873450717897,21427.17,Net Banking
ORD01011,2025-09-01,Phone,Electronics,North,5,30000,0.24994133422858597,112508.8,Cash
ORD01012,2025-08-25,Headphones,Accessories,East,6,3500,0.11383803036087181,18609.4,UPI
ORD01013,2025-04-20,Phone,Electronics,East,5,30000,0.21813293728712455,117280.06,Net Banking
ORD01014,2025-12-20,Phone,Electronics,South,1,30000,0.12059400115727861,26382.18,Cash
ORD01015,2025-08-05,Tablet,Electronics,South,1,22000,0.23058940963650082,16927.03,UPI
ORD01016,2025-01-22,Monitor,Electronics,West,3,15000,0.02193984569288765,44012.71,Cash
ORD01017,2025-05-29,Phone,Electronics,East,4,30000,0.02850479783363774,116579.42,Cash
ORD01018,2025-12-03,Tablet,Electronics,East,7,22000,0.23240804693105607,118209.16,Net Banking
ORD01019,2025-05-24,Laptop,Electronics,South,3,65000,0.23687326126119623,148809.71,Card
ORD01020,2025-07-27,Laptop,Electronics,South,2,65000,0.07867936186634084,119771.68,Cash
ORD01021,2025-08-12,Laptop,Electronics,East,7,65000,0.08879122174846796,414599.99,Card
ORD01022,2025-09-15,Laptop,Electronics,West,2,65000,0.1131125587086895,115295.37,Card
ORD01023,2025-11-15,Monitor,Electronics,East,1,15000,0.1040404200168227,13439.39,Cash
ORD01024,2025-02-24,Monitor,Electronics,East,3,15000,0.04751130398989917,42861.99,Net Banking
ORD01025,2025-07-08,Monitor,Electronics,North,3,15000,0.22459384598484364,34893.28,Net Banking
ORD01026,2025-07-14,Laptop,Electronics,West,5,65000,0.06332690017641093,304418.76,Net Banking
ORD01027,2025-02-25,Laptop,Electronics,North,7,65000,0.1763181023694129,374775.26,Cash
ORD01028,2025-09-03,Phone,Electronics,West,7,30000,0.01678891943374322,206474.33,Cash
ORD01029,2025-02-13,Tablet,Electronics,South,3,22000,0.009687832882107367,65360.6,Card
ORD01030,2025-06-16,Phone,Electronics,West,7,30000,0.16343261814423016,175679.15,Net Banking
ORD01031,2025-05-01,Tablet,Electronics,West,5,22000,0.08475396439331509,100677.06,Card
ORD01032,2025-02-26,Laptop,Electronics,West,1,65000,0.16386484818000033,54348.78,Card
ORD01033,2025-10-28,Headphones,Accessories,West,7,3500,0.02350530054220759,23924.12,Net Banking
ORD01034,2025-03-31,Phone,Electronics,East,1,30000,0.23746284497896583,22876.11,Cash
ORD01035,2025-04-04,Laptop,Electronics,West,5,65000,0.18712861672327386,264183.2,Card
ORD01036,2025-11-08,Headphones,Accessories,North,6,3500,0.2190668082564498,16399.6,Net Banking
ORD01037,2025-11-17,Monitor,Electronics,North,2,15000,0.03411763851112773,28976.47,Net Banking
ORD01038,2025-01-13,Laptop,Electronics,East,2,65000,0.08004024222321734,119594.77,Card
ORD01039,2025-04-12,Tablet,Electronics,West,4,22000,0.09208604105158602,79896.43,Cash
ORD01040,2025-09-16,Monitor,Electronics,West,7,15000,0.13429316208170464,90899.22,Card
ORD01041,2025-10-12,Headphones,Accessories,East,2,3500,0.07421712137685357,6480.48,Cash
ORD01042,2025-12-31,Monitor,Electronics,East,5,15000,0.01515768554735128,73863.17,Net Banking
ORD01043,2025-07-22,Tablet,Electronics,East,4,22000,0.09221959518436768,79884.68,Cash
ORD01044,2025-01-03,Phone,Electronics,West,1,30000,0.06363732865682054,28090.88,Net Banking
ORD01045,2025-11-15,Headphones,Accessories,West,5,3500,0.09648032286580371,15811.59,Cash
ORD01046,2025-02-28,Laptop,Electronics,North,6,65000,0.04923988565500656,370796.44,Net Banking
ORD01047,2025-02-14,Phone,Electronics,East,5,30000,0.06547409364118387,140178.89,Card
ORD01048,2025-09-04,Headphones,Accessories,South,2,3500,0.1567380851080672,5902.83,Card
ORD01049,2025-08-09,Headphones,Accessories,West,2,3500,0.09703845864451627,6320.73,Card
ORD01050,2025-01-22,Laptop,Electronics,East,3,65000,0.08634584829237302,178162.56,Net Banking
ORD01051,2025-03-03,Tablet,Electronics,West,4,22000,0.13347640818059323,76254.08,Cash
ORD01052,2025-08-04,Phone,Electronics,South,4,30000,0.19296513521098144,96844.18,UPI
ORD01053,2025-04-04,Tablet,Electronics,East,2,22000,0.0947169890869893,39832.45,UPI
ORD01054,2025-09-07,Monitor,Electronics,North,4,15000,0.14687987313896014,51187.21,Cash
ORD01055,2025-05-31,Laptop,Electronics,West,3,65000,0.24155065634204406,147897.62,Net Banking
ORD01056,2025-08-03,Monitor,Electronics,North,5,15000,0.13049502852951267,65212.87,Card
ORD01057,2025-06-23,Tablet,Electronics,South,6,22000,0.2274493941293861,101976.68,Cash
ORD01058,2025-05-14,Headphones,Accessories,West,5,3500,0.19841815606410673,14027.68,Net Banking
ORD01059,2025-05-05,Tablet,Electronics,West,1,22000,0.014679670412537427,21677.05,Cash
ORD01060,2025-09-12,Phone,Electronics,South,7,30000,0.10727471786731421,187472.31,Net Banking
ORD01061,2025-07-07,Headphones,Accessories,South,1,3500,0.17457960196714703,2888.97,Cash
ORD01062,2025-08-05,Headphones,Accessories,North,7,3500,0.24667797811204997,18456.39,Cash
ORD01063,2025-07-30,Laptop,Electronics,West,1,65000,0.11459407279037814,57551.39,Net Banking
ORD01064,2025-03-17,Headphones,Accessories,North,4,3500,0.02319636353168486,13675.25,Cash
ORD01065,2025-11-30,Headphones,Accessories,North,1,3500,0.14050229367821696,3008.24,UPI
ORD01066,2025-07-25,Phone,Electronics,South,1,30000,0.031640948030990074,29050.77,Card
ORD01067,2025-09-20,Monitor,Electronics,North,5,15000,0.18787989006984834,60909.01,UPI
ORD01068,2025-11-18,Headphones,Accessories,North,6,3500,0.12691924936544446,18334.7,Cash
ORD01069,2025-12-04,Phone,Electronics,East,1,30000,0.18085784209432162,24574.26,UPI
ORD01070,2025-09-01,Laptop,Electronics,East,7,65000,0.21734045671963093,356110.09,Cash
ORD01071,2025-10-15,Headphones,Accessories,South,3,3500,0.1572370042906943,8849.01,Card
ORD01072,2025-06-22,Phone,Electronics,West,3,30000,0.1531098323132954,76220.12,UPI
ORD01073,2025-09-27,Headphones,Accessories,East,3,3500,0.18864257385990782,8519.25,UPI
ORD01074,2025-04-28,Tablet,Electronics,North,4,22000,0.21061375036316685,69465.99,Cash
ORD01075,2025-09-17,Tablet,Electronics,East,2,22000,0.21726344656925067,34440.41,UPI
ORD01076,2025-02-01,Laptop,Electronics,East,3,65000,0.009107548920720826,193224.03,Net Banking
ORD01077,2025-11-30,Headphones,Accessories,West,2,3500,0.13904757419944733,6026.67,Net Banking
ORD01078,2025-03-31,Laptop,Electronics,North,1,65000,0.05406732744938786,61485.62,Cash
ORD01079,2025-08-28,Tablet,Electronics,North,3,22000,0.21508647269544584,51804.29,UPI
ORD01080,2025-01-05,Monitor,Electronics,South,5,15000,0.1620994213008403,62842.54,Net Banking
ORD01081,2025-02-26,Monitor,Electronics,South,6,15000,0.10505561975810954,80544.99,Cash
ORD01082,2025-12-27,Monitor,Electronics,West,3,15000,0.047026057030337826,42883.83,Card
ORD01083,2025-11-01,Monitor,Electronics,East,3,15000,0.08475590647995662,41185.98,UPI
ORD01084,2025-03-23,Tablet,Electronics,East,6,22000,0.17594442363505614,108775.34,Cash
ORD01085,2025-02-17,Phone,Electronics,East,5,30000,0.0510898863029097,142336.52,Net Banking
ORD01086,2025-10-25,Monitor,Electronics,,6,15000,0.023395736334593187,87894.38,UPI
ORD01087,2025-12-28,Monitor,Electronics,South,7,15000,0.22200718955688775,81689.25,UPI
ORD01088,2025-03-03,Monitor,Electronics,North,6,15000,0.1910525873950292,72805.27,Card
ORD01089,2025-08-31,Headphones,Accessories,North,7,3500,0.049948732664533146,23276.26,Cash
ORD01090,2025-04-14,Laptop,Electronics,South,3,65000,0.07307788585749792,180749.81,Card
ORD01091,2025-09-29,Tablet,Electronics,East,3,22000,0.24301754428272143,49960.84,Card
ORD01092,2025-06-02,Tablet,Electronics,South,3,22000,0.17704612168977935,54314.96,Card
ORD01093,2025-02-15,Monitor,Electronics,South,2,15000,0.15263050105345619,25421.08,UPI
ORD01094,2025-04-29,Phone,Electronics,South,6,30000,0.07690712135603259,166156.72,UPI
ORD01095,2025-07-16,Phone,Electronics,West,6,30000,0.07478128604163056,166539.37,UPI
ORD01096,2025-10-19,Laptop,Electronics,West,6,65000,0.009880904672557617,386146.45,Cash
ORD01097,2025-01-08,Monitor,Electronics,North,2,15000,0.18212046672548285,24536.39,Net Banking
ORD01098,2025-12-16,Headphones,Accessories,North,4,3500,0.010793806264221134,13848.89,Card
ORD01099,2025-08-26,Laptop,Electronics,North,2,65000,0.001214334444319759,129842.14,UPI
ORD01100,2025-11-16,Tablet,Electronics,West,7,22000,0.1823737719652448,125914.44,Card
ORD01101,2025-12-06,Tablet,Electronics,South,2,22000,0.23721843928728134,33562.39,Net Banking
ORD01102,2025-02-26,Tablet,Electronics,West,2,22000,0.18912576193182762,35678.47,UPI
ORD01103,2025-02-04,Monitor,Electronics,East,4,15000,0.11791004765609467,52925.4,Card
ORD01104,2025-10-11,Laptop,Electronics,East,7,65000,0.12151131239021826,399712.35,Cash
ORD01105,2025-03-10,Phone,Electronics,South,7,30000,0.10903410566227634,187102.84,Card
ORD01106,2025-02-24,Laptop,Electronics,South,1,65000,0.08116091677758341,59724.54,Card
ORD01107,2025-06-21,Phone,Electronics,North,3,30000,0.13042855354646005,78261.43,Card
ORD01108,2025-11-30,Monitor,Electronics,East,2,15000,0.10778773928527877,26766.37,Card
ORD01109,2025-10-18,Monitor,Electronics,South,3,15000,0.14954197001019368,38270.61,Cash
ORD01110,2025-07-09,Laptop,Electronics,South,4,65000,0.22453002012527362,201622.19,Cash
ORD01111,2025-03-13,Headphones,Accessories,North,2,3500,0.24875235433095258,5258.73,UPI
ORD01112,2025-05-03,Phone,Electronics,West,1,30000,0.01968582247072928,29409.43,UPI
ORD01113,2025-09-09,Laptop,Electronics,West,4,65000,0.09617086816533535,234995.57,Card
ORD01114,2025-02-27,Phone,Electronics,South,1,30000,0.045176548941702366,28644.7,Net Banking
ORD01115,2025-07-11,Laptop,Electronics,East,2,65000,0.08803011848138342,118556.08,UPI
ORD01116,2025-01-05,Tablet,Electronics,West,1,22000,0.07186825463710575,20418.9,UPI
ORD01117,2025-04-29,Monitor,Electronics,East,1,15000,0.043634282906697075,14345.49,Cash
ORD01118,2025-04-01,Tablet,Electronics,East,4,22000,0.19101901335532262,71190.33,Card
ORD01119,2025-09-06,Headphones,Accessories,South,6,3500,0.12407218570730896,18394.48,UPI
ORD01120,2025-11-30,Tablet,Electronics,East,6,22000,0.22981139555430644,101664.9,UPI
ORD01121,2025-02-23,Laptop,Electronics,East,1,65000,0.008148110811753623,64470.37,Cash
ORD01122,2025-10-19,Laptop,Electronics,East,1,65000,0.01674450328299748,63911.61,Cash
ORD01123,2025-08-28,Phone,Electronics,East,3,30000,0.10081839573258602,80926.34,Cash
ORD01124,2025-12-20,Phone,Electronics,East,5,30000,0.02006933010100928,146989.6,Card
ORD01125,2025-11-29,Monitor,Electronics,North,6,15000,0.06568239910370838,84088.58,Cash
ORD01126,2025-02-06,Monitor,Electronics,West,6,15000,0.2465074357691559,67814.33,Net Banking
ORD01127,2025-09-29,Monitor,Electronics,West,3,15000,0.052239901871153516,42649.2,Card
ORD01128,2025-08-05,Headphones,Accessories,North,2,3500,0.04952943535302268,6653.29,Card
ORD01129,2025-02-11,Tablet,Electronics,South,1,22000,0.14341016719892727,18844.98,UPI
ORD01130,2025-04-04,Headphones,Accessories,West,2,3500,0.12449957269828918,6128.5,Cash
ORD01131,2025-12-05,Tablet,Electronics,South,1,22000,0.1451095743007112,18807.59,UPI
ORD01132,2025-07-18,Headphones,Accessories,West,7,3500,0.09418381955213667,22192.5,UPI
ORD01133,2025-05-04,Headphones,Accessories,West,2,3500,0.20669058997373677,5553.17,Cash
ORD01134,2025-04-27,Headphones,Accessories,West,6,3500,0.03464513786061571,20272.45,UPI
ORD01135,2025-11-02,Headphones,Accessories,North,4,3500,0.10709816146036641,12500.63,Net Banking
ORD01136,2025-04-14,Laptop,Electronics,South,4,65000,0.17244046211102176,215165.48,Card
ORD01137,2025-02-27,Headphones,Accessories,East,4,3500,0.21705911007072493,10961.17,Card
ORD01138,2025-07-29,Phone,Electronics,West,6,30000,0.09239290158918942,163369.28,Cash
ORD01139,2025-12-29,Headphones,Accessories,North,1,3500,0.1419363997734382,3003.22,Cash
ORD01140,2025-03-08,Tablet,Electronics,South,1,22000,0.017284986251815376,21619.73,Card
ORD01141,2025-04-04,Monitor,Electronics,North,3,15000,0.042579772027957236,43083.91,Net Banking
ORD01142,2025-06-21,Phone,Electronics,West,3,30000,0.01728454061652862,88444.39,Net Banking
ORD01143,2025-03-14,Monitor,Electronics,West,4,15000,0.18197022299963048,49081.79,UPI
ORD01144,2025-08-26,Monitor,Electronics,North,6,15000,0.07201499218053517,83518.65,Cash
ORD01145,2025-04-03,Phone,Electronics,North,5,30000,0.18093632254795944,122859.55,Card
ORD01146,2025-02-16,Tablet,Electronics,South,2,22000,0.01659956976081864,43269.62,Net Banking
ORD01147,2025-04-06,Tablet,Electronics,West,3,22000,0.21563695010208137,51767.96,Card
ORD01148,2025-12-06,Headphones,Accessories,South,6,3500,0.2088825495277729,16613.47,Card
ORD01149,2025-12-08,Headphones,Accessories,South,2,3500,0.02223218576257066,6844.37,Cash
ORD01150,2025-07-04,Monitor,Electronics,South,4,15000,0.00593912661429663,59643.65,Net Banking
ORD01151,2025-05-27,Phone,Electronics,East,4,30000,0.014072203245497794,118311.34,UPI
ORD01152,2025-10-27,Tablet,Electronics,South,6,22000,0.2134075432866835,103830.2,Cash
ORD01153,2025-03-12,Tablet,Electronics,North,6,22000,0.05867587226297394,124254.78,Card
ORD01154,2025-08-27,Monitor,Electronics,West,4,15000,0.13706832946454717,51775.9,Cash
ORD01155,2025-09-06,Phone,Electronics,South,3,30000,0.10656105079501418,80409.51,Cash
ORD01156,2025-09-17,Tablet,Electronics,South,3,22000,0.19888138155715052,52873.83,Net Banking
ORD01157,2025-03-21,Laptop,Electronics,East,3,65000,0.12222457536766765,171166.21,Net Banking
ORD01158,2025-09-19,Monitor,Electronics,East,2,15000,0.12516521016531743,26245.04,Cash
ORD01159,2025-08-12,Phone,Electronics,North,5,30000,0.2472729848749756,112909.05,Cash
ORD01160,2025-11-16,Phone,Electronics,North,2,30000,0.037532389187314275,57748.06,Net Banking
ORD01161,2025-03-05,Tablet,Electronics,North,5,22000,0.20767598468648285,87155.64,UPI
ORD01162,2025-08-12,Tablet,Electronics,West,6,22000,0.012937436400971197,130292.26,Cash
ORD01163,2025-10-30,Monitor,Electronics,East,7,15000,0.11941219239324269,92461.72,Net Banking
